nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1433899,0.5080099,0.26629552,0.43836337,0.2581018,0.67188406,0.42197597,0.39329797,0.44246024,0.70875573,0.49981618,0.43426654,0.48752564,0.6063344,0.5694627,0.49981618,0.56536585,0.6636903,0.6595935,0.33184516,0.6800778,0.58175325,0.88901734,0.33594203,0.8685331,0.6022375,forehand
0.13519618,0.53259104,0.24990809,0.42197597,0.26219866,0.6636903,0.4260728,0.36871687,0.4096854,0.6964652,0.44655707,0.43426654,0.43426654,0.56536585,0.54897845,0.5080099,0.561269,0.64320606,0.64320606,0.31545776,0.67188406,0.5735596,0.897211,0.3482326,0.8521456,0.5858501,forehand
0.13519618,0.5162036,0.24990809,0.4096854,0.25400496,0.67188406,0.39739484,0.3728137,0.3728137,0.70465887,0.40558854,0.38100743,0.43426654,0.618625,0.5448816,0.48752564,0.54897845,0.6350124,0.65549666,0.32774833,0.6350124,0.589947,0.88901734,0.36052316,0.82756454,0.6063344,forehand
0.1433899,0.52030045,0.24581124,0.40558854,0.2581018,0.6636903,0.38920113,0.3564263,0.39329797,0.70465887,0.44246024,0.39739484,0.43016967,0.6145281,0.54897845,0.4793319,0.5530753,0.6227218,0.6800778,0.33184516,0.6595935,0.6022375,0.89311415,0.33184516,0.83166134,0.61043125,forehand
0.1433899,0.53668785,0.24171439,0.4260728,0.25400496,0.6595935,0.33184516,0.35232943,0.38100743,0.70056206,0.4629445,0.38100743,0.42197597,0.618625,0.5448816,0.4793319,0.54897845,0.6145281,0.6636903,0.31545776,0.6473029,0.59814066,0.87672675,0.3400389,0.8357582,0.6309155,forehand
0.13929303,0.53259104,0.25400496,0.43016967,0.24581124,0.6595935,0.3400389,0.35232943,0.4096854,0.70056206,0.4178791,0.38100743,0.38100743,0.6145281,0.5571721,0.4547508,0.56536585,0.6022375,0.6841746,0.30726406,0.6636903,0.61043125,0.8849205,0.32774833,0.8357582,0.62681866,forehand
0.13519618,0.5448816,0.24581124,0.43836337,0.2581018,0.6759809,0.33184516,0.34413573,0.39739484,0.7128526,0.4260728,0.36052316,0.35232943,0.6800778,0.54897845,0.4547508,0.5571721,0.62681866,0.70056206,0.31955463,0.68827146,0.6350124,0.8685331,0.31545776,0.8398551,0.6309155,forehand
0.13519618,0.5571721,0.24581124,0.4547508,0.24581124,0.6636903,0.31955463,0.3400389,0.39329797,0.71694946,0.43836337,0.29907033,0.34413573,0.6350124,0.5448816,0.4547508,0.5530753,0.6145281,0.7210463,0.33594203,0.6800778,0.6309155,0.9095016,0.31545776,0.87672675,0.618625,forehand
0.11880877,0.561269,0.23352067,0.45884764,0.2581018,0.6473029,0.3400389,0.33184516,0.36052316,0.70465887,0.44655707,0.29907033,0.27039236,0.6227218,0.5162036,0.48752564,0.5121068,0.589947,0.6636903,0.6309155,0.6759809,0.62681866,0.8726299,0.31955463,0.82756454,0.6063344,forehand
0.11471191,0.56536585,0.23352067,0.45884764,0.26219866,0.6923683,0.33184516,0.3400389,0.36052316,0.7415306,0.44655707,0.2867798,0.24171439,0.7128526,0.5162036,0.4711382,0.54897845,0.6350124,0.7128526,0.3728137,0.6964652,0.6513998,0.8849205,0.32774833,0.86033934,0.6227218,forehand
0.1515836,0.561269,0.24581124,0.4629445,0.26219866,0.6595935,0.31955463,0.3400389,0.33184516,0.73333687,0.45065394,0.2867798,0.24171439,0.70056206,0.5243973,0.4711382,0.53259104,0.6145281,0.72924,0.39329797,0.6759809,0.6309155,0.8808236,0.33184516,0.84395194,0.59404385,forehand
0.1065182,0.54897845,0.20893955,0.67188406,0.22123012,0.4629445,0.28268293,0.75382113,0.29907033,0.3564263,0.23761754,0.67188406,0.41378227,0.29907033,0.49571934,0.6309155,0.48342878,0.49981618,0.6800778,0.64320606,0.70465887,0.40558854,0.8562425,0.5858501,0.8808236,0.3400389,forehand
0.1515836,0.53668785,0.20893955,0.64320606,0.23761754,0.45884764,0.29087663,0.7128526,0.3031672,0.36462,0.3113609,0.6350124,0.41378227,0.3031672,0.47523507,0.6227218,0.48342878,0.50391304,0.6800778,0.6145281,0.6800778,0.40558854,0.8562425,0.561269,0.86033934,0.35232943,forehand
0.11471191,0.561269,0.17616472,0.64320606,0.19255213,0.4547508,0.2581018,0.6677872,0.31545776,0.38100743,0.15977731,0.6309155,0.4014917,0.3400389,0.4793319,0.64320606,0.48752564,0.5080099,0.68827146,0.61043125,0.6923683,0.4178791,0.8726299,0.5735596,0.88901734,0.37691057,forehand
0.11880877,0.5407847,0.23352067,0.47523507,0.19664899,0.6309155,0.3482326,0.4178791,0.29907033,0.6309155,0.43016967,0.36052316,0.36871687,0.5776564,0.48342878,0.5530753,0.47523507,0.63910925,0.67188406,0.5080099,0.70465887,0.61043125,0.87672675,0.42197597,0.8808236,0.5448816,forehand
0.12290562,0.4629445,0.19255213,0.50391304,0.18845528,0.61043125,0.32365146,0.48342878,0.31955463,0.589947,0.26629552,0.47523507,0.35232943,0.48342878,0.46704134,0.5530753,0.4629445,0.6309155,0.65549666,0.47523507,0.70056206,0.6145281,0.8521456,0.4711382,0.897211,0.5407847,forehand
0.11471191,0.46704134,0.22123012,0.45065394,0.19664899,0.56536585,0.2949735,0.35232943,0.27858606,0.49981618,0.22532697,0.30726406,0.27039236,0.41378227,0.46704134,0.53259104,0.4629445,0.63910925,0.64320606,0.4547508,0.67188406,0.58175325,0.8480488,0.45065394,0.88901734,0.52030045,forehand
0.11880877,0.53259104,0.22532697,0.48342878,0.19664899,0.6063344,0.30726406,0.36052316,0.27039236,0.5735596,0.30726406,0.30726406,0.36052316,0.52030045,0.4793319,0.5571721,0.4711382,0.6800778,0.6513998,0.5162036,0.6841746,0.618625,0.8357582,0.5121068,0.8521456,0.5858501,forehand
0.13929303,0.49981618,0.24581124,0.49981618,0.22123012,0.6145281,0.31955463,0.4014917,0.33184516,0.58175325,0.3482326,0.26629552,0.4260728,0.5121068,0.48752564,0.6063344,0.4711382,0.6964652,0.67188406,0.5448816,0.6841746,0.6473029,0.89311415,0.5694627,0.89311415,0.61043125,forehand
0.13929303,0.5243973,0.23352067,0.5243973,0.22532697,0.6309155,0.31955463,0.44655707,0.3482326,0.63910925,0.37691057,0.3031672,0.42197597,0.54897845,0.50391304,0.6145281,0.49162248,0.7210463,0.67188406,0.5858501,0.6800778,0.6964652,0.8726299,0.6063344,0.87672675,0.6677872,forehand
0.17206787,0.5243973,0.2581018,0.5121068,0.2130364,0.62681866,0.3482326,0.44246024,0.24171439,0.618625,0.39739484,0.3113609,0.3031672,0.59814066,0.50391304,0.6145281,0.49981618,0.7210463,0.6923683,0.56536585,0.6964652,0.7210463,0.87672675,0.59814066,0.8685331,0.7128526,forehand
0.18435843,0.50391304,0.27448922,0.5080099,0.22532697,0.62681866,0.3564263,0.38100743,0.24990809,0.6473029,0.4096854,0.29907033,0.28268293,0.6227218,0.5407847,0.6145281,0.49571934,0.72924,0.6800778,0.5530753,0.70875573,0.75382113,0.8849205,0.589947,0.87672675,0.78249913,forehand
0.15568045,0.49162248,0.19255213,0.53668785,0.18435843,0.59814066,0.31545776,0.4547508,0.30726406,0.44246024,0.36462,0.2949735,0.3728137,0.29087663,0.5162036,0.6145281,0.49981618,0.6677872,0.70465887,0.75382113,0.6636903,0.5162036,0.8808236,0.8193708,0.87672675,0.5530753,forehand
0.09832449,0.45065394,0.20893955,0.46704134,0.19255213,0.53668785,0.35232943,0.46704134,0.32774833,0.5121068,0.39739484,0.25400496,0.4711382,0.5121068,0.49571934,0.53668785,0.4793319,0.64320606,0.6759809,0.4629445,0.7128526,0.7210463,0.897211,0.50391304,0.8685331,0.80708027,forehand
0.20074585,0.4178791,0.2581018,0.45884764,0.24171439,0.54897845,0.39739484,0.44246024,0.37691057,0.52030045,0.5243973,0.4711382,0.5121068,0.49981618,0.53259104,0.53259104,0.52030045,0.6473029,0.6636903,0.44655707,0.70465887,0.6800778,0.8644362,0.47523507,0.8562425,0.79888654,forehand
0.1065182,0.3400389,0.20893955,0.3728137,0.17616472,0.49981618,0.38100743,0.3482326,0.3400389,0.49162248,0.43836337,0.19255213,0.48752564,0.43016967,0.48752564,0.49162248,0.4711382,0.58175325,0.6636903,0.3728137,0.70465887,0.6309155,0.897211,0.4096854,0.8685331,0.74972427,forehand
0.16797101,0.38920113,0.23352067,0.45065394,0.20893955,0.5407847,0.39739484,0.4793319,0.3728137,0.56536585,0.5243973,0.45065394,0.49571934,0.48342878,0.50391304,0.5530753,0.49571934,0.6350124,0.6636903,0.4260728,0.6964652,0.6595935,0.8808236,0.47523507,0.8644362,0.757918,forehand
0.15977731,0.38510427,0.24171439,0.4178791,0.20893955,0.54897845,0.3564263,0.49571934,0.35232943,0.5776564,0.49981618,0.45065394,0.49571934,0.47523507,0.49571934,0.5571721,0.49571934,0.6350124,0.6595935,0.4096854,0.6923683,0.63910925,0.88901734,0.4629445,0.88901734,0.72514313,forehand
