nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.15977731,0.56536585,0.18435843,0.39329797,0.2048427,0.54897845,0.2949735,0.29087663,0.26629552,0.73333687,0.31955463,0.38510427,0.22942382,0.87672675,0.45884764,0.15568045,0.48752564,0.27858606,0.6309155,0.24990809,0.6227218,0.45884764,0.8111771,0.11061506,0.84395194,0.36052316,forehand
0.17616472,0.5407847,0.16797101,0.3564263,0.20893955,0.52030045,0.31955463,0.3031672,0.2581018,0.6964652,0.39329797,0.41378227,0.24990809,0.86033934,0.45065394,0.057355955,0.50391304,0.20074585,0.6227218,0.28268293,0.618625,0.39739484,0.7661117,0.10242135,0.8521456,0.24581124,forehand
0.19255213,0.54897845,0.2130364,0.38920113,0.24171439,0.49571934,0.3564263,0.42197597,0.29087663,0.67188406,0.33184516,0.47523507,0.27858606,0.86033934,0.4547508,0.10242135,0.48752564,0.18026158,0.5735596,0.24171439,0.62681866,0.38100743,0.77020854,0.09013079,0.8357582,0.2130364,forehand
0.22532697,0.5243973,0.2130364,0.38100743,0.22942382,0.48342878,0.36871687,0.29907033,0.2949735,0.67188406,0.45065394,0.39739484,0.2867798,0.87672675,0.46704134,0.08193708,0.49571934,0.15977731,0.5858501,0.24171439,0.6513998,0.36052316,0.73743373,0.065549664,0.8685331,0.18435843,forehand
0.23761754,0.54897845,0.22532697,0.38510427,0.24581124,0.49981618,0.34413573,0.36871687,0.3031672,0.6841746,0.5407847,0.44246024,0.2949735,0.897211,0.45884764,0.09832449,0.49571934,0.20074585,0.6145281,0.23352067,0.63910925,0.35232943,0.7128526,0.045065396,0.8357582,0.22123012,forehand
0.22942382,0.561269,0.26219866,0.43426654,0.2867798,0.5080099,0.34413573,0.4793319,0.31955463,0.6595935,0.3564263,0.5407847,0.3482326,0.8521456,0.44655707,0.18026158,0.4629445,0.24581124,0.561269,0.20074585,0.618625,0.39739484,0.68827146,0.036871687,0.78659594,0.27448922,forehand
0.26219866,0.5694627,0.2581018,0.45884764,0.2867798,0.50391304,0.33184516,0.561269,0.3482326,0.6677872,0.36871687,0.6022375,0.37691057,0.8029834,0.45884764,0.2581018,0.45065394,0.29907033,0.5407847,0.24581124,0.6063344,0.43016967,0.6677872,0.10242135,0.78249913,0.32774833,forehand
0.23352067,0.6227218,0.23352067,0.48752564,0.27448922,0.53668785,0.3400389,0.5776564,0.36052316,0.7128526,0.38510427,0.75382113,0.37691057,0.82756454,0.43836337,0.22532697,0.45884764,0.2867798,0.589947,0.4014917,0.6227218,0.45884764,0.70056206,0.057355955,0.8111771,0.36871687,forehand
0.23761754,0.64320606,0.24171439,0.5162036,0.27448922,0.561269,0.3564263,0.61043125,0.38920113,0.70465887,0.4014917,0.73743373,0.4629445,0.79888654,0.43426654,0.29907033,0.43836337,0.3400389,0.5407847,0.29907033,0.6309155,0.50391304,0.6759809,0.12290562,0.8193708,0.4178791,forehand
0.18845528,0.70056206,0.2048427,0.5530753,0.22942382,0.561269,0.30726406,0.6513998,0.4014917,0.67188406,0.29087663,0.7947897,0.50391304,0.8193708,0.40558854,0.27858606,0.42197597,0.2867798,0.5735596,0.45065394,0.6145281,0.5080099,0.8234677,0.44246024,0.84395194,0.44655707,forehand
