nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.11880877,0.53259104,0.20893955,0.47523507,0.20893955,0.43426654,0.36871687,0.44246024,0.38100743,0.4096854,0.49571934,0.48752564,0.5162036,0.45065394,0.48342878,0.43836337,0.48752564,0.4178791,0.6473029,0.5121068,0.6473029,0.5694627,0.8234677,0.43016967,0.88901734,0.5571721,neutral
0.12290562,0.53668785,0.20074585,0.47523507,0.2130364,0.49162248,0.34413573,0.4629445,0.35232943,0.45884764,0.49162248,0.5080099,0.50391304,0.5162036,0.4793319,0.41378227,0.48342878,0.4547508,0.6513998,0.5080099,0.6677872,0.5694627,0.81527394,0.44246024,0.88901734,0.5735596,neutral
0.13519618,0.56536585,0.2130364,0.49162248,0.22532697,0.5080099,0.3728137,0.49162248,0.38100743,0.5162036,0.49571934,0.5530753,0.50391304,0.54897845,0.47523507,0.44246024,0.48342878,0.4711382,0.6473029,0.49162248,0.65549666,0.58175325,0.83166134,0.44246024,0.89311415,0.5776564,neutral
0.12700248,0.5735596,0.20893955,0.48342878,0.20893955,0.5121068,0.3482326,0.46704134,0.35232943,0.48342878,0.4629445,0.5243973,0.48342878,0.5735596,0.4711382,0.4260728,0.46704134,0.4711382,0.64320606,0.4711382,0.67188406,0.5776564,0.8234677,0.4260728,0.8849205,0.561269,neutral
0.1433899,0.5858501,0.20074585,0.47523507,0.20893955,0.5162036,0.3400389,0.49162248,0.3564263,0.5121068,0.45065394,0.561269,0.46704134,0.58175325,0.4711382,0.43426654,0.47523507,0.47523507,0.6473029,0.45884764,0.6473029,0.5735596,0.8398551,0.41378227,0.8685331,0.56536585,neutral
0.15568045,0.59814066,0.19664899,0.4711382,0.2048427,0.5448816,0.32774833,0.5080099,0.3400389,0.54897845,0.46704134,0.5448816,0.44655707,0.6227218,0.4711382,0.4260728,0.47523507,0.49571934,0.6595935,0.46704134,0.6759809,0.5735596,0.8685331,0.38100743,0.90540475,0.561269,neutral
0.15568045,0.58175325,0.19255213,0.4629445,0.20893955,0.5571721,0.34413573,0.4711382,0.33184516,0.561269,0.41378227,0.589947,0.43016967,0.6350124,0.4629445,0.43426654,0.4629445,0.48342878,0.6473029,0.4629445,0.6636903,0.56536585,0.8521456,0.38510427,0.8808236,0.561269,neutral
0.12700248,0.5776564,0.19664899,0.45065394,0.2130364,0.54897845,0.33594203,0.4793319,0.33594203,0.5571721,0.4096854,0.62681866,0.4260728,0.64320606,0.44655707,0.43016967,0.45065394,0.49162248,0.6513998,0.45884764,0.6759809,0.5448816,0.8562425,0.3482326,0.87672675,0.561269,neutral
0.1433899,0.5858501,0.20074585,0.45884764,0.2130364,0.5571721,0.33594203,0.43836337,0.3482326,0.56536585,0.36462,0.5121068,0.4547508,0.6473029,0.4547508,0.44655707,0.4711382,0.49981618,0.67188406,0.4547508,0.6800778,0.54897845,0.8685331,0.3482326,0.89311415,0.5694627,neutral
0.1515836,0.589947,0.19664899,0.44655707,0.21713327,0.5694627,0.33594203,0.46704134,0.3482326,0.5448816,0.44655707,0.4711382,0.4629445,0.6309155,0.4629445,0.4260728,0.45884764,0.50391304,0.6595935,0.43836337,0.67188406,0.561269,0.8726299,0.34413573,0.8808236,0.56536585,neutral
