nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12700248,0.38920113,0.23761754,0.38920113,0.2048427,0.5121068,0.3728137,0.36462,0.33184516,0.39739484,0.46704134,0.27858606,0.44655707,0.3113609,0.5121068,0.46704134,0.5162036,0.5858501,0.65549666,0.29087663,0.67188406,0.7210463,0.87672675,0.15977731,0.897211,0.8398551,backhand
0.15568045,0.33594203,0.23761754,0.36462,0.22123012,0.48342878,0.36871687,0.33184516,0.34413573,0.37691057,0.47523507,0.22123012,0.43426654,0.2581018,0.53668785,0.45065394,0.5162036,0.5571721,0.6350124,0.2581018,0.6800778,0.6800778,0.8685331,0.16797101,0.8685331,0.83166134,backhand
0.13519618,0.33594203,0.24171439,0.36462,0.2048427,0.49571934,0.3728137,0.31955463,0.33184516,0.38920113,0.4711382,0.2048427,0.40558854,0.27448922,0.53668785,0.4547508,0.5243973,0.5530753,0.6513998,0.24581124,0.70056206,0.70056206,0.89311415,0.1515836,0.8685331,0.8357582,backhand
0.16387416,0.29907033,0.24171439,0.3482326,0.23761754,0.44246024,0.38100743,0.27039236,0.3564263,0.32774833,0.44246024,0.16387416,0.4711382,0.29087663,0.5243973,0.45065394,0.5243973,0.5407847,0.6309155,0.22942382,0.70875573,0.6759809,0.8808236,0.15977731,0.8726299,0.8480488,backhand
0.1515836,0.30726406,0.23761754,0.31955463,0.22123012,0.45065394,0.3728137,0.28268293,0.34413573,0.32774833,0.4096854,0.16797101,0.42197597,0.2048427,0.5407847,0.44246024,0.5162036,0.5407847,0.6350124,0.21713327,0.70056206,0.6800778,0.88901734,0.15568045,0.8849205,0.8398551,backhand
0.14748675,0.25400496,0.24581124,0.31955463,0.20074585,0.39739484,0.38100743,0.25400496,0.35232943,0.27858606,0.4547508,0.09832449,0.4178791,0.18845528,0.5162036,0.4629445,0.5162036,0.45065394,0.68827146,0.6513998,0.618625,0.21713327,0.88901734,0.8562425,0.89311415,0.16797101,backhand
0.1433899,0.3031672,0.23352067,0.33594203,0.2130364,0.44246024,0.3728137,0.29087663,0.36052316,0.31955463,0.40558854,0.18026158,0.4014917,0.20893955,0.52030045,0.44655707,0.49981618,0.5162036,0.6145281,0.22532697,0.6964652,0.70056206,0.87672675,0.18845528,0.87672675,0.8726299,backhand
0.12290562,0.24171439,0.22532697,0.29907033,0.19664899,0.36052316,0.36462,0.22942382,0.35232943,0.24990809,0.4547508,0.09832449,0.43016967,0.1433899,0.5080099,0.46704134,0.49981618,0.44246024,0.62681866,0.20893955,0.6227218,0.22942382,0.88901734,0.8726299,0.89311415,0.16387416,backhand
0.1515836,0.26629552,0.23352067,0.29907033,0.22532697,0.38510427,0.37691057,0.24581124,0.38100743,0.27858606,0.45065394,0.13519618,0.5448816,0.2581018,0.5121068,0.48752564,0.5121068,0.45884764,0.6841746,0.6636903,0.61043125,0.2867798,0.8808236,0.8726299,0.88901734,0.19255213,backhand
0.11880877,0.26219866,0.22532697,0.27039236,0.19255213,0.34413573,0.36052316,0.21713327,0.3728137,0.26219866,0.45884764,0.13519618,0.50391304,0.26219866,0.49162248,0.40558854,0.48752564,0.49571934,0.6227218,0.20893955,0.67188406,0.6759809,0.8849205,0.18026158,0.8849205,0.8685331,backhand
0.1433899,0.24990809,0.22942382,0.26219866,0.21713327,0.3564263,0.38920113,0.22532697,0.39329797,0.26629552,0.4711382,0.13109933,0.4793319,0.16797101,0.49162248,0.4178791,0.48752564,0.48752564,0.6227218,0.2130364,0.6841746,0.6595935,0.8808236,0.20074585,0.8685331,0.8480488,backhand
