nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13929303,0.44246024,0.26629552,0.4178791,0.24990809,0.5448816,0.40558854,0.41378227,0.37691057,0.47523507,0.5080099,0.34413573,0.46704134,0.38100743,0.5407847,0.49571934,0.5243973,0.6022375,0.6636903,0.38100743,0.67188406,0.72924,0.78659594,0.29087663,0.8808236,0.72514313,backhand
0.12700248,0.4260728,0.26219866,0.39739484,0.23761754,0.5407847,0.40558854,0.4096854,0.3482326,0.5407847,0.49981618,0.32774833,0.47523507,0.40558854,0.5243973,0.49162248,0.52030045,0.5776564,0.6595935,0.36871687,0.6677872,0.70875573,0.7906928,0.2949735,0.8808236,0.7210463,backhand
0.16387416,0.41378227,0.2867798,0.38920113,0.26219866,0.53259104,0.42197597,0.41378227,0.39329797,0.50391304,0.5162036,0.3482326,0.49162248,0.38510427,0.5407847,0.47523507,0.5243973,0.58175325,0.6513998,0.36462,0.68827146,0.72514313,0.78249913,0.2867798,0.87672675,0.75382113,backhand
0.13109933,0.38920113,0.26219866,0.36871687,0.23352067,0.48752564,0.4260728,0.38920113,0.38510427,0.42197597,0.5284942,0.3031672,0.49981618,0.36052316,0.5243973,0.48752564,0.5080099,0.5776564,0.63910925,0.33184516,0.6759809,0.72514313,0.78659594,0.2581018,0.88901734,0.74972427,backhand
0.14748675,0.36052316,0.27858606,0.36462,0.24171439,0.49981618,0.44655707,0.38100743,0.38510427,0.48752564,0.5571721,0.30726406,0.49162248,0.37691057,0.5243973,0.4629445,0.49162248,0.5735596,0.6350124,0.32365146,0.6841746,0.7415306,0.7947897,0.27448922,0.8849205,0.78249913,backhand
0.13109933,0.36462,0.26629552,0.3400389,0.22942382,0.45065394,0.4260728,0.3564263,0.39739484,0.38100743,0.5530753,0.27448922,0.5243973,0.36462,0.5080099,0.43016967,0.5162036,0.54897845,0.62681866,0.27858606,0.6923683,0.71694946,0.79888654,0.2581018,0.8808236,0.74972427,backhand
0.16797101,0.3482326,0.24990809,0.36462,0.2581018,0.4096854,0.43426654,0.36462,0.43836337,0.36871687,0.5530753,0.3031672,0.52030045,0.3400389,0.52030045,0.45884764,0.52030045,0.53668785,0.618625,0.30726406,0.70875573,0.71694946,0.8111771,0.2867798,0.8808236,0.7743054,backhand
0.13519618,0.29907033,0.2048427,0.38510427,0.2867798,0.29087663,0.4096854,0.32365146,0.4178791,0.31955463,0.54897845,0.27448922,0.5530753,0.2581018,0.49981618,0.5080099,0.5080099,0.39739484,0.68827146,0.6964652,0.6513998,0.27039236,0.87672675,0.757918,0.80708027,0.24171439,backhand
0.11880877,0.3113609,0.19255213,0.39739484,0.29087663,0.29907033,0.39739484,0.3400389,0.44655707,0.32365146,0.53668785,0.32365146,0.5735596,0.29087663,0.48752564,0.53668785,0.5080099,0.41378227,0.6964652,0.70056206,0.61043125,0.2949735,0.8808236,0.78249913,0.8111771,0.27858606,backhand
0.12290562,0.27039236,0.2581018,0.26629552,0.20074585,0.3564263,0.43836337,0.30726406,0.41378227,0.32774833,0.58175325,0.24990809,0.5694627,0.27858606,0.5121068,0.43426654,0.48342878,0.49571934,0.64320606,0.24990809,0.70875573,0.6800778,0.82756454,0.23761754,0.8726299,0.74972427,backhand
0.1515836,0.26629552,0.27448922,0.29087663,0.20893955,0.38920113,0.43016967,0.32774833,0.41378227,0.3400389,0.61043125,0.2867798,0.561269,0.31545776,0.5121068,0.46704134,0.50391304,0.53259104,0.6677872,0.27858606,0.7128526,0.6800778,0.8398551,0.2949735,0.9013079,0.7906928,backhand
0.13109933,0.2581018,0.2581018,0.29087663,0.23352067,0.3113609,0.45884764,0.29907033,0.4096854,0.33184516,0.589947,0.27448922,0.5776564,0.28268293,0.50391304,0.4629445,0.49162248,0.4629445,0.70056206,0.6513998,0.70465887,0.6677872,0.8193708,0.27039236,0.88901734,0.77020854,backhand
0.15568045,0.22942382,0.26629552,0.27448922,0.22123012,0.36462,0.43016967,0.32774833,0.38510427,0.3728137,0.5858501,0.2949735,0.54897845,0.33184516,0.49981618,0.4547508,0.48342878,0.5162036,0.6227218,0.29907033,0.70465887,0.6677872,0.8193708,0.2949735,0.87672675,0.78249913,backhand
0.14748675,0.23352067,0.25400496,0.25400496,0.2130364,0.3564263,0.43016967,0.31545776,0.38920113,0.36052316,0.58175325,0.29907033,0.5530753,0.39329797,0.49981618,0.47523507,0.48342878,0.5284942,0.6227218,0.29087663,0.6964652,0.67188406,0.82756454,0.2949735,0.89311415,0.78659594,backhand
0.15568045,0.23352067,0.24171439,0.26629552,0.21713327,0.3728137,0.4096854,0.3482326,0.37691057,0.3728137,0.5694627,0.3728137,0.5162036,0.34413573,0.48342878,0.48752564,0.4629445,0.5571721,0.62681866,0.33594203,0.70056206,0.6759809,0.8234677,0.32774833,0.8808236,0.8193708,backhand
