nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.22123012,0.4711382,0.32365146,0.33594203,0.4014917,0.589947,0.47523507,0.23761754,0.589947,0.6063344,0.6227218,0.16797101,0.5530753,0.5776564,0.63910925,0.26629552,0.6595935,0.4178791,0.8480488,0.26219866,0.9135984,0.5776564,0.99553555,0.22532697,0.9586638,0.5694627,neutral
0.24581124,0.4629445,0.34413573,0.31955463,0.41378227,0.5571721,0.4711382,0.23352067,0.59814066,0.59404385,0.6227218,0.16387416,0.6063344,0.561269,0.6309155,0.25400496,0.6595935,0.4096854,0.8398551,0.2581018,0.9176953,0.5694627,0.99553555,0.2130364,0.98324496,0.5571721,neutral
0.22123012,0.47523507,0.32774833,0.31545776,0.39739484,0.58175325,0.46704134,0.18435843,0.5735596,0.5735596,0.5735596,0.09422764,0.589947,0.48752564,0.6473029,0.27448922,0.6595935,0.43016967,0.9463733,0.25400496,0.9095016,0.56536585,0.98324496,0.26629552,0.98324496,0.5448816,neutral
0.24581124,0.4547508,0.34413573,0.30726406,0.4096854,0.5571721,0.48752564,0.18435843,0.58175325,0.56536585,0.58175325,0.09832449,0.59814066,0.52030045,0.6513998,0.26219866,0.6636903,0.4014917,0.9135984,0.25400496,0.9135984,0.54897845,0.98324496,0.24171439,0.9873418,0.53259104,neutral
0.20893955,0.44655707,0.32774833,0.31545776,0.38100743,0.5571721,0.4260728,0.17206787,0.5448816,0.54897845,0.5243973,0.06145281,0.5735596,0.4260728,0.63910925,0.27448922,0.6473029,0.4260728,0.897211,0.27858606,0.9135984,0.5284942,0.9709544,0.2949735,0.9791481,0.49571934,neutral
0.22532697,0.45884764,0.33184516,0.31955463,0.39329797,0.561269,0.4260728,0.16797101,0.54897845,0.5571721,0.5407847,0.065549664,0.6022375,0.44246024,0.6350124,0.26219866,0.64320606,0.4096854,0.9340827,0.27039236,0.9095016,0.5243973,0.9791481,0.27858606,0.9340827,0.5080099,neutral
0.20074585,0.4260728,0.3031672,0.29087663,0.3564263,0.5407847,0.40558854,0.13109933,0.53668785,0.53259104,0.47523507,0.028677978,0.5694627,0.43016967,0.61043125,0.27039236,0.6145281,0.41378227,0.79888654,0.27448922,0.9013079,0.48752564,0.9463733,0.30726406,0.96685755,0.4711382,neutral
0.22532697,0.4178791,0.3113609,0.2867798,0.36052316,0.5243973,0.4014917,0.13519618,0.5407847,0.53668785,0.48342878,0.036871687,0.5243973,0.4260728,0.6227218,0.26629552,0.6145281,0.4014917,0.7743054,0.26629552,0.8685331,0.48752564,0.9791481,0.30726406,0.87672675,0.46704134,neutral
0.18845528,0.39739484,0.27858606,0.27858606,0.32774833,0.49981618,0.3728137,0.11880877,0.52030045,0.5121068,0.4096854,0.04096854,0.6145281,0.4547508,0.589947,0.26219866,0.59814066,0.4178791,0.79888654,0.25400496,0.83166134,0.4547508,0.9914387,0.31955463,1.0037292,0.4014917,neutral
0.25400496,0.36871687,0.3400389,0.24990809,0.38100743,0.4793319,0.4096854,0.13929303,0.5448816,0.47523507,0.45065394,0.02048427,0.6227218,0.39739484,0.6022375,0.27448922,0.6145281,0.36052316,0.81527394,0.41378227,0.81527394,0.39329797,0.9873418,0.38100743,0.99553555,0.3400389,neutral
