nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.036871687,0.88901734,0.1515836,0.5858501,0.18435843,0.8562425,0.37691057,0.48752564,0.35232943,0.8029834,0.47523507,0.70056206,0.34413573,0.84395194,0.56536585,0.33594203,0.5858501,0.44655707,0.7210463,0.5243973,0.78659594,0.87672675,0.86033934,0.2949735,0.70465887,0.8111771,forehand
0.47523507,0.5162036,0.5080099,0.5530753,0.53259104,0.4711382,0.49981618,0.56536585,0.4793319,0.49571934,0.5448816,0.48752564,0.48342878,0.5243973,0.49981618,0.53259104,0.49981618,0.52030045,0.5448816,0.46704134,0.561269,0.45065394,0.5530753,0.48752564,0.5694627,0.45065394,forehand
0.11471191,0.72924,0.18026158,0.50391304,0.23761754,0.72924,0.28268293,0.48342878,0.34413573,0.89311415,0.30726406,0.6636903,0.29907033,0.8685331,0.61043125,0.2949735,0.6473029,0.37691057,0.76201487,0.52030045,0.7210463,0.70056206,0.74972427,0.43426654,0.76201487,0.5735596,forehand
0.4793319,0.5448816,0.49162248,0.56536585,0.49162248,0.50391304,0.49571934,0.561269,0.53259104,0.48752564,0.50391304,0.5776564,0.5571721,0.49571934,0.5407847,0.5448816,0.5284942,0.50391304,0.5530753,0.5530753,0.6022375,0.4096854,0.5735596,0.5162036,0.58175325,0.45884764,forehand
0.20893955,0.8234677,0.24581124,0.64320606,0.2867798,0.7947897,0.4096854,0.50391304,0.31955463,0.9586638,0.50391304,0.49981618,0.3113609,0.9340827,0.5448816,0.44246024,0.5694627,0.5530753,0.6595935,0.4629445,0.6841746,0.9340827,0.70465887,0.34413573,0.90540475,0.9709544,forehand
0.17616472,0.7456274,0.2048427,0.5530753,0.24171439,0.6759809,0.3400389,0.49162248,0.2867798,0.84395194,0.38100743,0.6022375,0.27858606,0.96685755,0.53259104,0.29907033,0.5243973,0.43836337,0.6350124,0.48342878,0.6309155,0.8234677,0.73333687,0.36871687,0.87672675,0.84395194,forehand
0.18026158,0.65549666,0.19664899,0.43836337,0.23352067,0.6022375,0.3482326,0.42197597,0.28268293,0.76201487,0.48752564,0.49162248,0.29087663,0.9586638,0.53259104,0.22942382,0.5530753,0.31545776,0.6022375,0.5776564,0.6350124,0.6841746,0.8808236,0.7210463,0.8808236,0.70875573,forehand
0.19255213,0.6022375,0.18026158,0.4178791,0.2048427,0.52030045,0.38920113,0.37691057,0.29087663,0.7661117,0.5448816,0.45065394,0.29087663,0.9299859,0.5243973,0.14748675,0.5162036,0.2581018,0.589947,0.4547508,0.6227218,0.6350124,0.8849205,0.62681866,0.897211,0.6227218,forehand
0.19255213,0.5694627,0.18845528,0.38100743,0.20893955,0.49981618,0.35232943,0.26629552,0.29087663,0.72924,0.5162036,0.36462,0.32774833,0.9176953,0.49981618,0.15568045,0.52030045,0.24990809,0.589947,0.36871687,0.61043125,0.618625,0.5776564,0.1065182,0.88901734,0.6022375,forehand
0.20074585,0.589947,0.19664899,0.41378227,0.22532697,0.49981618,0.4096854,0.37691057,0.32365146,0.72514313,0.52030045,0.4178791,0.3564263,0.9135984,0.5080099,0.13929303,0.52030045,0.22123012,0.59814066,0.30726406,0.5858501,0.6145281,0.59814066,0.11471191,0.8562425,0.5776564,forehand
0.18435843,0.6063344,0.21713327,0.45884764,0.23761754,0.49162248,0.35232943,0.62681866,0.38510427,0.6964652,0.38510427,0.8111771,0.38100743,0.9013079,0.49981618,0.18435843,0.5080099,0.20074585,0.56536585,0.5162036,0.5735596,0.5530753,0.8234677,0.5694627,0.83166134,0.5694627,forehand
0.16797101,0.589947,0.2048427,0.4547508,0.22123012,0.45065394,0.32774833,0.6063344,0.36052316,0.6350124,0.38510427,0.83166134,0.43016967,0.80708027,0.49571934,0.22123012,0.50391304,0.1515836,0.6022375,0.5407847,0.618625,0.20893955,0.86033934,0.52030045,0.61043125,0.036871687,forehand
0.15977731,0.6800778,0.19664899,0.5121068,0.22123012,0.49981618,0.32774833,0.56536585,0.39329797,0.49162248,0.48752564,0.6227218,0.5284942,0.6677872,0.46704134,0.25400496,0.4793319,0.23761754,0.5243973,0.54897845,0.5858501,0.5162036,0.83166134,0.5694627,0.8398551,0.5694627,forehand
0.13929303,0.7415306,0.17616472,0.5448816,0.16797101,0.5530753,0.36052316,0.49162248,0.43426654,0.5448816,0.49981618,0.52030045,0.58175325,0.6841746,0.4547508,0.23352067,0.46704134,0.22942382,0.5530753,0.561269,0.6022375,0.6022375,0.90540475,0.618625,0.9095016,0.6227218,forehand
0.13519618,0.7128526,0.17616472,0.5571721,0.18026158,0.5776564,0.43836337,0.5571721,0.43426654,0.5571721,0.5571721,0.6145281,0.561269,0.6145281,0.45884764,0.35232943,0.44246024,0.32774833,0.6227218,0.59404385,0.5858501,0.15977731,0.8685331,0.618625,0.64320606,0.34413573,forehand
0.16387416,0.74972427,0.11880877,0.5243973,0.22532697,0.6350124,0.36462,0.49571934,0.46704134,0.6595935,0.56536585,0.5735596,0.6923683,0.71694946,0.45065394,0.31955463,0.4711382,0.38100743,0.5571721,0.48342878,0.6227218,0.5735596,0.70875573,0.032774832,0.87672675,0.6677872,forehand
0.08603393,0.7743054,0.077840224,0.56536585,0.2130364,0.7456274,0.19664899,0.5080099,0.38920113,0.72924,0.2867798,0.4793319,0.53259104,0.7128526,0.4014917,0.36462,0.43426654,0.5162036,0.561269,0.24581124,0.618625,0.6964652,0.7128526,0.12290562,0.89311415,0.77020854,forehand
0.11061506,0.78249913,0.13519618,0.5776564,0.2581018,0.7743054,0.2048427,0.4629445,0.38100743,0.77020854,0.24581124,0.43016967,0.42197597,0.897211,0.41378227,0.40558854,0.45065394,0.5571721,0.56536585,0.29087663,0.6063344,0.70465887,0.72514313,0.15568045,0.84395194,0.72924,forehand
0.13109933,0.75382113,0.14748675,0.5243973,0.27858606,0.77020854,0.22123012,0.36052316,0.35232943,0.7415306,0.22942382,0.4014917,0.29907033,0.6677872,0.43016967,0.38920113,0.49571934,0.5448816,0.5858501,0.23352067,0.61043125,0.6841746,0.77840227,0.09832449,0.8726299,0.6636903,forehand
0.14748675,0.7661117,0.17616472,0.5571721,0.2867798,0.8029834,0.27448922,0.38920113,0.3400389,0.8029834,0.34413573,0.4096854,0.2949735,0.7210463,0.45065394,0.43836337,0.46704134,0.6022375,0.589947,0.2867798,0.62681866,0.71694946,0.8521456,0.11880877,0.8808236,0.6964652,forehand
