nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13929303,0.38920113,0.22123012,0.49162248,0.22123012,0.48752564,0.36462,0.58175325,0.3728137,0.5530753,0.5080099,0.47523507,0.49981618,0.47523507,0.5080099,0.6473029,0.49571934,0.64320606,0.6841746,0.38510427,0.63910925,0.50391304,0.8521456,0.5571721,0.87672675,0.59404385,backhand
0.13519618,0.36871687,0.21713327,0.4711382,0.23761754,0.45884764,0.36462,0.61043125,0.41378227,0.48342878,0.5080099,0.45065394,0.54897845,0.36871687,0.5243973,0.6350124,0.52030045,0.6309155,0.6800778,0.3400389,0.62681866,0.4711382,0.9095016,0.4178791,0.8398551,0.6227218,backhand
0.15568045,0.3728137,0.23352067,0.49162248,0.23352067,0.4547508,0.3400389,0.6595935,0.42197597,0.4711382,0.4711382,0.5571721,0.5284942,0.42197597,0.5121068,0.63910925,0.50391304,0.6473029,0.6473029,0.3400389,0.6923683,0.5694627,0.9095016,0.35232943,0.8398551,0.6800778,backhand
0.15977731,0.3564263,0.2048427,0.4793319,0.2130364,0.4711382,0.2949735,0.6636903,0.4014917,0.46704134,0.40558854,0.5530753,0.5407847,0.36462,0.49162248,0.63910925,0.49571934,0.6636903,0.62681866,0.35232943,0.6513998,0.561269,0.88901734,0.2867798,0.79888654,0.70056206,backhand
0.16387416,0.3728137,0.20893955,0.49981618,0.29907033,0.42197597,0.2867798,0.6800778,0.42197597,0.4014917,0.38100743,0.6022375,0.561269,0.32365146,0.49571934,0.6636903,0.5080099,0.589947,0.6309155,0.36462,0.6923683,0.63910925,0.8357582,0.2048427,0.78249913,0.7415306,backhand
0.16387416,0.34413573,0.18026158,0.52030045,0.26219866,0.43016967,0.25400496,0.72514313,0.45884764,0.39329797,0.40558854,0.6841746,0.589947,0.31955463,0.5121068,0.6800778,0.53259104,0.5694627,0.6759809,0.35232943,0.72514313,0.70056206,0.88901734,0.13929303,0.8234677,0.8357582,backhand
0.17616472,0.3564263,0.19255213,0.5571721,0.3031672,0.4014917,0.26219866,0.73743373,0.46704134,0.36052316,0.39329797,0.6841746,0.6022375,0.28268293,0.5243973,0.6923683,0.5407847,0.59814066,0.6595935,0.38920113,0.73743373,0.72924,0.9013079,0.16387416,0.80708027,0.88901734,backhand
0.19255213,0.31545776,0.19255213,0.49571934,0.29087663,0.3482326,0.24990809,0.70465887,0.47523507,0.3113609,0.4178791,0.6513998,0.5858501,0.28268293,0.50391304,0.64320606,0.52030045,0.54897845,0.6473029,0.31955463,0.70056206,0.70875573,0.8685331,0.16387416,0.78249913,0.87672675,backhand
0.19255213,0.26219866,0.19664899,0.4711382,0.29907033,0.3113609,0.25400496,0.67188406,0.4629445,0.25400496,0.4260728,0.6309155,0.61043125,0.16387416,0.49571934,0.618625,0.5162036,0.5407847,0.62681866,0.2867798,0.7210463,0.70875573,0.92179215,0.065549664,0.78249913,0.88901734,backhand
0.20074585,0.2867798,0.19664899,0.4711382,0.29907033,0.3113609,0.24171439,0.6677872,0.45065394,0.27858606,0.39329797,0.64320606,0.561269,0.18435843,0.4711382,0.6063344,0.49981618,0.5571721,0.6063344,0.2949735,0.6595935,0.6759809,0.8562425,0.14748675,0.72924,0.89311415,backhand
