nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.21713327,0.13519618,0.33184516,0.065549664,0.2949735,0.21713327,0.44655707,0.024581123,0.35232943,0.31545776,0.42197597,0.049162246,0.3564263,0.18845528,0.58175325,0.1065182,0.58175325,0.2130364,0.7661117,0.065549664,0.72924,0.22123012,0.9791481,0.065549664,0.9176953,0.27448922,neutral
0.22123012,0.13519618,0.31955463,0.06145281,0.3113609,0.24171439,0.44655707,0.028677978,0.37691057,0.31955463,0.37691057,0.036871687,0.37691057,0.21713327,0.5858501,0.10242135,0.58175325,0.22942382,0.7661117,0.065549664,0.73333687,0.23761754,0.98324496,0.045065396,0.9340827,0.27858606,neutral
0.23761754,0.12700248,0.32774833,0.0532591,0.31955463,0.22123012,0.46704134,0.024581123,0.39739484,0.31955463,0.39739484,0.045065396,0.4014917,0.20893955,0.589947,0.077840224,0.589947,0.21713327,0.75382113,0.065549664,0.7415306,0.22123012,0.9586638,0.028677978,0.9176953,0.2867798,neutral
0.22123012,0.13519618,0.3031672,0.077840224,0.3031672,0.22942382,0.4014917,0.024581123,0.4178791,0.33594203,0.3728137,0.036871687,0.3728137,0.26629552,0.59814066,0.11471191,0.589947,0.22123012,0.74972427,0.0532591,0.74972427,0.22942382,0.96685755,0.028677978,0.9095016,0.3031672,neutral
0.21713327,0.1515836,0.3113609,0.06145281,0.3031672,0.23761754,0.37691057,0.036871687,0.42197597,0.3564263,0.36462,0.045065396,0.38510427,0.29087663,0.6022375,0.09422764,0.589947,0.23352067,0.77020854,0.04096854,0.7210463,0.25400496,0.96685755,0.02048427,0.9422764,0.34413573,neutral
0.24581124,0.13929303,0.33184516,0.057355955,0.34413573,0.24990809,0.45884764,0.032774832,0.44246024,0.36462,0.38920113,0.045065396,0.38920113,0.2949735,0.6350124,0.11880877,0.6350124,0.23352067,0.79888654,0.045065396,0.7661117,0.28268293,0.9709544,0.016387416,0.9586638,0.35232943,neutral
0.22942382,0.15568045,0.33594203,0.07374337,0.3400389,0.27039236,0.43836337,0.028677978,0.4629445,0.36871687,0.38510427,0.045065396,0.4096854,0.3031672,0.6473029,0.1065182,0.63910925,0.24171439,0.78249913,0.032774832,0.7743054,0.29087663,0.96685755,0.008193708,0.9709544,0.38510427,neutral
0.25400496,0.15568045,0.3564263,0.08193708,0.3482326,0.27039236,0.5162036,0.024581123,0.49981618,0.35232943,0.43016967,0.07374337,0.44246024,0.32774833,0.6595935,0.11471191,0.6513998,0.26219866,0.7947897,0.032774832,0.78659594,0.30726406,0.9750513,0.012290562,0.98324496,0.36871687,neutral
0.24990809,0.18435843,0.3482326,0.09422764,0.3564263,0.29087663,0.49981618,0.036871687,0.5080099,0.38100743,0.4711382,0.049162246,0.44655707,0.2867798,0.6595935,0.13109933,0.6513998,0.2581018,0.8029834,0.049162246,0.77840227,0.33594203,0.9750513,0.016387416,0.9750513,0.38100743,neutral
0.23761754,0.22942382,0.33184516,0.09832449,0.3482326,0.33184516,0.5080099,0.04096854,0.49571934,0.40558854,0.48342878,0.11880877,0.45884764,0.3031672,0.6595935,0.1433899,0.6677872,0.29087663,0.7947897,0.065549664,0.7661117,0.3564263,0.9791481,0.008193708,0.9791481,0.4014917,neutral
0.22942382,0.24581124,0.32365146,0.1433899,0.34413573,0.34413573,0.49162248,0.077840224,0.50391304,0.4014917,0.50391304,0.17206787,0.4711382,0.32774833,0.6595935,0.17206787,0.6513998,0.3113609,0.80708027,0.08193708,0.76201487,0.38920113,0.9627607,0.02048427,0.96685755,0.40558854,neutral
0.20074585,0.27039236,0.31545776,0.16387416,0.33184516,0.3728137,0.49162248,0.11880877,0.49162248,0.4260728,0.49162248,0.18845528,0.4711382,0.3400389,0.62681866,0.2048427,0.62681866,0.33594203,0.7947897,0.1065182,0.73333687,0.41378227,0.9750513,0.024581123,0.9750513,0.4014917,neutral
0.22532697,0.2949735,0.32774833,0.19255213,0.3482326,0.39329797,0.48752564,0.13929303,0.5162036,0.43426654,0.48752564,0.22123012,0.45884764,0.33184516,0.6350124,0.21713327,0.6227218,0.35232943,0.78659594,0.13109933,0.757918,0.4178791,0.9791481,0.028677978,0.9750513,0.39329797,neutral
0.22532697,0.32365146,0.32365146,0.23352067,0.3400389,0.40558854,0.47523507,0.16387416,0.49981618,0.45884764,0.49981618,0.26219866,0.45884764,0.3482326,0.62681866,0.24581124,0.6350124,0.36462,0.77020854,0.15568045,0.757918,0.42197597,0.98324496,0.0532591,0.9709544,0.39329797,neutral
0.22123012,0.3482326,0.33184516,0.24171439,0.33594203,0.43426654,0.47523507,0.18845528,0.48342878,0.45884764,0.49571934,0.27448922,0.4711382,0.3482326,0.63910925,0.26219866,0.6350124,0.38100743,0.77840227,0.17616472,0.76201487,0.4260728,0.9627607,0.077840224,0.9750513,0.38510427,neutral
0.22123012,0.3564263,0.32365146,0.27858606,0.32365146,0.43836337,0.4711382,0.2130364,0.48342878,0.4793319,0.47523507,0.30726406,0.4547508,0.43426654,0.6227218,0.2867798,0.6350124,0.39739484,0.76201487,0.2130364,0.7661117,0.4178791,0.95456696,0.12700248,0.9750513,0.38920113,neutral
0.19255213,0.39329797,0.31955463,0.2949735,0.31955463,0.48342878,0.45884764,0.24171439,0.46704134,0.5080099,0.4260728,0.34413573,0.42197597,0.40558854,0.61043125,0.30726406,0.61043125,0.39739484,0.7415306,0.24581124,0.7456274,0.45065394,0.9422764,0.17206787,0.9586638,0.38920113,neutral
0.19664899,0.8644362,0.2867798,0.78659594,0.2949735,0.9463733,0.43836337,0.7210463,0.43426654,0.72924,0.37691057,0.757918,0.4014917,0.78249913,0.59814066,0.80708027,0.589947,0.86033934,0.73743373,0.73743373,0.73333687,0.9750513,0.9176953,0.6964652,0.93817955,0.8644362,neutral
0.15977731,0.5735596,0.26629552,0.47523507,0.29087663,0.6595935,0.4096854,0.42197597,0.45065394,0.6923683,0.4178791,0.5121068,0.42197597,0.6227218,0.54897845,0.4629445,0.54897845,0.6022375,0.70465887,0.44246024,0.70875573,0.6636903,0.90540475,0.4014917,0.9176953,0.5735596,neutral
0.16387416,0.53259104,0.27858606,0.43426654,0.29087663,0.6309155,0.39739484,0.38100743,0.43426654,0.6759809,0.41378227,0.4711382,0.45065394,0.6022375,0.54897845,0.4547508,0.54897845,0.5776564,0.70875573,0.4260728,0.70875573,0.6677872,0.897211,0.38510427,0.9135984,0.5776564,neutral
0.16387416,0.53668785,0.26219866,0.43016967,0.2581018,0.6309155,0.38510427,0.36052316,0.4178791,0.6800778,0.37691057,0.45065394,0.4629445,0.618625,0.5448816,0.44655707,0.5407847,0.56536585,0.6964652,0.4260728,0.70875573,0.6759809,0.8849205,0.38100743,0.90540475,0.6063344,neutral
0.14748675,0.53668785,0.25400496,0.44246024,0.27448922,0.63910925,0.38510427,0.36871687,0.43016967,0.6923683,0.46704134,0.44655707,0.4793319,0.618625,0.53259104,0.45065394,0.5407847,0.5776564,0.6923683,0.43016967,0.70465887,0.6759809,0.8685331,0.39739484,0.9095016,0.64320606,neutral
0.16797101,0.53668785,0.26629552,0.43426654,0.2867798,0.618625,0.38510427,0.36871687,0.4260728,0.68827146,0.4547508,0.43016967,0.46704134,0.6022375,0.54897845,0.44246024,0.5448816,0.58175325,0.6841746,0.43016967,0.70465887,0.6759809,0.8685331,0.39329797,0.9095016,0.6759809,neutral
0.17206787,0.52030045,0.27858606,0.43016967,0.2949735,0.6145281,0.42197597,0.36871687,0.44655707,0.6800778,0.53259104,0.39739484,0.49571934,0.6145281,0.561269,0.43426654,0.54897845,0.5858501,0.70465887,0.42197597,0.7415306,0.6800778,0.87672675,0.39329797,0.9463733,0.70465887,neutral
0.22123012,0.5080099,0.31955463,0.4096854,0.33184516,0.59814066,0.4547508,0.3482326,0.48342878,0.6677872,0.561269,0.3113609,0.5162036,0.5735596,0.589947,0.43016967,0.5735596,0.5407847,0.6841746,0.39329797,0.76201487,0.6595935,0.86033934,0.38920113,0.9709544,0.6923683,neutral
0.24990809,0.5121068,0.3482326,0.4260728,0.35232943,0.6145281,0.48342878,0.34413573,0.49571934,0.67188406,0.589947,0.2949735,0.49981618,0.6022375,0.6227218,0.44655707,0.61043125,0.5735596,0.6923683,0.4178791,0.7947897,0.68827146,0.84395194,0.41378227,0.98324496,0.6923683,neutral
0.24581124,0.5243973,0.33594203,0.44246024,0.3400389,0.63910925,0.4629445,0.36462,0.48342878,0.68827146,0.5530753,0.3113609,0.44246024,0.618625,0.6063344,0.46704134,0.6145281,0.59814066,0.7210463,0.4547508,0.77840227,0.7128526,0.8398551,0.4629445,0.98324496,0.70465887,neutral
0.23761754,0.50391304,0.3482326,0.42197597,0.33594203,0.61043125,0.4711382,0.35232943,0.43836337,0.6800778,0.5530753,0.29907033,0.49162248,0.6145281,0.618625,0.4547508,0.61043125,0.58175325,0.68827146,0.48342878,0.80708027,0.6964652,0.8234677,0.49981618,0.9750513,0.6964652,neutral
0.20074585,0.49162248,0.31955463,0.42197597,0.2867798,0.58175325,0.4178791,0.35232943,0.4096854,0.6595935,0.53259104,0.31955463,0.49981618,0.6145281,0.59404385,0.4793319,0.5735596,0.61043125,0.73743373,0.53668785,0.757918,0.6800778,0.81527394,0.561269,0.9750513,0.70875573,neutral
0.2130364,0.4629445,0.3031672,0.39739484,0.28268293,0.5694627,0.4178791,0.3400389,0.40558854,0.6350124,0.53668785,0.32774833,0.47523507,0.618625,0.6022375,0.47523507,0.561269,0.6145281,0.7210463,0.5080099,0.77840227,0.64320606,0.8193708,0.5776564,0.96685755,0.6800778,neutral
