nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.09832449,0.561269,0.2048427,0.4547508,0.21713327,0.6022375,0.32774833,0.43836337,0.35232943,0.6063344,0.40558854,0.47523507,0.48342878,0.58175325,0.45884764,0.44246024,0.47523507,0.53259104,0.6350124,0.5571721,0.6677872,0.5571721,0.8029834,0.589947,0.8480488,0.5694627,neutral
0.11061506,0.5735596,0.2048427,0.4547508,0.22532697,0.6227218,0.35232943,0.44655707,0.38510427,0.5858501,0.44655707,0.47523507,0.4793319,0.5571721,0.47523507,0.44655707,0.48342878,0.53668785,0.6595935,0.5571721,0.70875573,0.54897845,0.83166134,0.561269,0.9135984,0.4178791,neutral
0.11471191,0.589947,0.20893955,0.49981618,0.22532697,0.589947,0.33184516,0.4547508,0.36462,0.5694627,0.47523507,0.44655707,0.49571934,0.5571721,0.47523507,0.45065394,0.46704134,0.53668785,0.6473029,0.53259104,0.6759809,0.5448816,0.8357582,0.5776564,0.83166134,0.44246024,neutral
0.13929303,0.6309155,0.22123012,0.49162248,0.22942382,0.5776564,0.3564263,0.47523507,0.38510427,0.56536585,0.46704134,0.54897845,0.5080099,0.561269,0.49981618,0.4547508,0.49162248,0.5448816,0.67188406,0.52030045,0.73333687,0.5080099,0.83166134,0.50391304,0.92179215,0.4014917,neutral
0.12290562,0.6227218,0.20074585,0.49981618,0.20893955,0.5571721,0.33184516,0.48342878,0.3482326,0.49981618,0.45884764,0.48752564,0.48342878,0.5530753,0.4711382,0.4793319,0.48342878,0.53259104,0.68827146,0.5694627,0.68827146,0.5735596,0.8234677,0.4629445,0.8111771,0.43016967,neutral
0.11471191,0.6063344,0.21713327,0.53668785,0.2130364,0.5407847,0.3482326,0.49162248,0.3482326,0.49981618,0.44246024,0.48342878,0.4547508,0.5162036,0.48342878,0.5121068,0.48752564,0.52030045,0.73743373,0.561269,0.73333687,0.5776564,0.8562425,0.4793319,0.8357582,0.47523507,neutral
0.1065182,0.5858501,0.20893955,0.48752564,0.20893955,0.5284942,0.22532697,0.4793319,0.24581124,0.5407847,0.08193708,0.5448816,0.19664899,0.5243973,0.48752564,0.46704134,0.49162248,0.52030045,0.6841746,0.5121068,0.6964652,0.5571721,0.83166134,0.47523507,0.8562425,0.43426654,neutral
0.11061506,0.6022375,0.19255213,0.5080099,0.2048427,0.5407847,0.34413573,0.49162248,0.3564263,0.49571934,0.49571934,0.50391304,0.49162248,0.5284942,0.49571934,0.47523507,0.4793319,0.53259104,0.73743373,0.53668785,0.7128526,0.561269,0.897211,0.47523507,0.86033934,0.4547508,neutral
0.10242135,0.6022375,0.17206787,0.49981618,0.17206787,0.5080099,0.29907033,0.49571934,0.3031672,0.49571934,0.45065394,0.49162248,0.43426654,0.5121068,0.45065394,0.49981618,0.44246024,0.5080099,0.6227218,0.48342878,0.64320606,0.5571721,0.8398551,0.45884764,0.84395194,0.48342878,neutral
0.09013079,0.5776564,0.1515836,0.48752564,0.16387416,0.49571934,0.31545776,0.47523507,0.31545776,0.4711382,0.45065394,0.49981618,0.45884764,0.5121068,0.43426654,0.49162248,0.43426654,0.49162248,0.6595935,0.44246024,0.6595935,0.50391304,0.81527394,0.42197597,0.8685331,0.48342878,neutral
0.06145281,0.59814066,0.15568045,0.5121068,0.1515836,0.5121068,0.31955463,0.49981618,0.32365146,0.49571934,0.43016967,0.49571934,0.45065394,0.50391304,0.43836337,0.5080099,0.43426654,0.49571934,0.6350124,0.46704134,0.63910925,0.53668785,0.83166134,0.50391304,0.83166134,0.5243973,neutral
