nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.5243973,0.50391304,0.5080099,0.4178791,0.5162036,0.4711382,0.5530753,0.39739484,0.5284942,0.41378227,0.5571721,0.41378227,0.53668785,0.48752564,0.44655707,0.43426654,0.45065394,0.46704134,0.4547508,0.42197597,0.49571934,0.45065394,0.5448816,0.43836337,0.53259104,0.45065394,neutral
0.43016967,0.4260728,0.44246024,0.38510427,0.4547508,0.43836337,0.4793319,0.40558854,0.46704134,0.5284942,0.5162036,0.41378227,0.4793319,0.53259104,0.45884764,0.43426654,0.4629445,0.49162248,0.5080099,0.41378227,0.4793319,0.5080099,0.48752564,0.5080099,0.49571934,0.53668785,neutral
0.4178791,0.33184516,0.42197597,0.35232943,0.43836337,0.36462,0.44246024,0.34413573,0.54897845,0.33594203,0.5858501,0.3482326,0.49162248,0.37691057,0.45065394,0.46704134,0.4629445,0.45884764,0.45884764,0.36871687,0.48342878,0.42197597,0.5121068,0.40558854,0.54897845,0.49981618,neutral
0.46704134,0.3728137,0.50391304,0.36052316,0.5121068,0.38510427,0.5121068,0.32774833,0.5407847,0.36871687,0.5571721,0.36052316,0.561269,0.36462,0.4711382,0.4547508,0.4793319,0.47523507,0.49571934,0.36871687,0.5121068,0.48342878,0.53668785,0.52030045,0.5735596,0.53668785,neutral
0.49162248,0.46704134,0.5448816,0.48342878,0.49981618,0.5121068,0.54897845,0.5243973,0.5571721,0.53668785,0.49981618,0.44246024,0.5448816,0.49571934,0.49162248,0.4547508,0.48752564,0.4711382,0.53259104,0.33184516,0.44246024,0.32774833,0.52030045,0.36462,0.49981618,0.38510427,neutral
0.47523507,0.30726406,0.5284942,0.39739484,0.5080099,0.40558854,0.39739484,0.2867798,0.48342878,0.4096854,0.52030045,0.36462,0.49162248,0.40558854,0.46704134,0.39329797,0.45884764,0.41378227,0.42197597,0.2949735,0.44246024,0.35232943,0.5284942,0.37691057,0.5162036,0.38100743,neutral
0.27448922,0.14748675,0.4096854,0.24581124,0.40558854,0.31955463,0.38920113,0.27039236,0.37691057,0.27858606,0.40558854,0.27039236,0.42197597,0.27858606,0.4629445,0.36871687,0.49162248,0.41378227,0.4096854,0.2867798,0.41378227,0.2949735,0.5284942,0.36871687,0.52030045,0.37691057,neutral
0.62681866,0.70465887,0.58175325,0.5448816,0.5243973,0.6513998,0.6309155,0.5243973,0.58175325,0.6145281,0.7456274,0.5162036,0.7743054,0.6473029,0.48342878,0.5243973,0.4711382,0.5694627,0.6145281,0.53668785,0.62681866,0.5448816,0.757918,0.5121068,0.72924,0.5162036,neutral
0.39329797,0.22532697,0.4096854,0.22942382,0.39329797,0.27448922,0.4178791,0.16387416,0.40558854,0.26219866,0.45884764,0.08193708,0.43016967,0.25400496,0.47523507,0.3400389,0.4547508,0.3564263,0.5162036,0.3031672,0.5080099,0.31955463,0.5407847,0.32774833,0.53259104,0.33594203,neutral
0.36462,0.16797101,0.4014917,0.22942382,0.38510427,0.2581018,0.41378227,0.08603393,0.4178791,0.24581124,0.43836337,0.09832449,0.5162036,0.28268293,0.4547508,0.2949735,0.4793319,0.3031672,0.48752564,0.28268293,0.46704134,0.31545776,0.5694627,0.30726406,0.5571721,0.3113609,neutral
