nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13519618,0.41378227,0.24581124,0.38510427,0.22123012,0.5162036,0.4096854,0.37691057,0.38920113,0.46704134,0.45884764,0.27858606,0.44655707,0.3400389,0.5284942,0.50391304,0.5121068,0.61043125,0.6677872,0.33594203,0.6677872,0.53259104,0.897211,0.31955463,0.8398551,0.64320606,backhand
0.15568045,0.42197597,0.26219866,0.4260728,0.23761754,0.5080099,0.42197597,0.38100743,0.3728137,0.4793319,0.46704134,0.27858606,0.45884764,0.3400389,0.53668785,0.53259104,0.52030045,0.618625,0.6759809,0.3482326,0.62681866,0.50391304,0.8808236,0.3564263,0.8234677,0.6309155,backhand
0.1433899,0.42197597,0.24990809,0.43426654,0.22532697,0.5243973,0.42197597,0.38100743,0.36871687,0.53259104,0.4711382,0.29087663,0.43426654,0.4547508,0.52030045,0.561269,0.5162036,0.6473029,0.6636903,0.3728137,0.61043125,0.50391304,0.897211,0.39739484,0.7456274,0.6145281,backhand
0.1433899,0.4260728,0.23761754,0.45884764,0.20893955,0.5243973,0.4096854,0.38100743,0.38920113,0.48752564,0.4793319,0.25400496,0.43836337,0.36462,0.52030045,0.5735596,0.5080099,0.6759809,0.67188406,0.36462,0.59814066,0.52030045,0.70465887,0.589947,0.6923683,0.59814066,backhand
0.1515836,0.4178791,0.2867798,0.43426654,0.25400496,0.54897845,0.46704134,0.38100743,0.43426654,0.45884764,0.5694627,0.22532697,0.5530753,0.33184516,0.618625,0.63910925,0.6063344,0.7128526,0.84395194,0.39329797,0.70465887,0.5694627,0.8111771,0.50391304,0.8808236,0.61043125,backhand
0.15977731,0.42197597,0.25400496,0.43836337,0.2581018,0.5448816,0.46704134,0.38100743,0.45065394,0.48342878,0.5694627,0.2048427,0.5694627,0.36871687,0.618625,0.67188406,0.6063344,0.7128526,0.8726299,0.40558854,0.77840227,0.54897845,0.897211,0.56536585,0.8357582,0.5776564,backhand
0.1515836,0.4260728,0.2581018,0.4711382,0.24171439,0.5448816,0.4547508,0.40558854,0.4629445,0.4711382,0.56536585,0.24581124,0.5571721,0.3400389,0.589947,0.70875573,0.5776564,0.72924,0.8521456,0.4547508,0.8480488,0.50391304,0.78659594,0.53259104,0.84395194,0.56536585,backhand
0.15977731,0.4178791,0.24171439,0.46704134,0.23761754,0.561269,0.45884764,0.37691057,0.46704134,0.48752564,0.5776564,0.2130364,0.56536585,0.32774833,0.6063344,0.70056206,0.6063344,0.73743373,0.90540475,0.48752564,0.87672675,0.52030045,0.7906928,0.5284942,0.7906928,0.53668785,backhand
0.1433899,0.4096854,0.24581124,0.45884764,0.21713327,0.5407847,0.43426654,0.41378227,0.43426654,0.48752564,0.5530753,0.29087663,0.53668785,0.33594203,0.5735596,0.72924,0.5735596,0.70875573,0.8562425,0.53259104,0.8193708,0.52030045,0.8521456,0.48342878,0.8685331,0.50391304,backhand
0.13519618,0.3728137,0.23352067,0.45065394,0.22123012,0.50391304,0.45065394,0.39329797,0.4547508,0.4711382,0.5776564,0.27039236,0.56536585,0.35232943,0.5694627,0.70465887,0.5735596,0.6800778,0.81527394,0.5121068,0.72924,0.5162036,0.88901734,0.45065394,0.8685331,0.4629445,backhand
