nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.21713327,0.5080099,0.28268293,0.42197597,0.27448922,0.43426654,0.38920113,0.5407847,0.4014917,0.58175325,0.44655707,0.6636903,0.46704134,0.72514313,0.52030045,0.2949735,0.5162036,0.2949735,0.7210463,0.3728137,0.74972427,0.37691057,0.89311415,0.34413573,0.9750513,0.31955463,serve
0.22942382,0.49571934,0.29087663,0.42197597,0.2949735,0.43426654,0.4014917,0.5243973,0.4096854,0.5448816,0.4547508,0.63910925,0.46704134,0.6964652,0.5407847,0.29087663,0.5448816,0.29907033,0.72514313,0.36462,0.7456274,0.36462,0.88901734,0.33594203,0.9709544,0.30726406,serve
0.22942382,0.5080099,0.2949735,0.4260728,0.27858606,0.43016967,0.4096854,0.5407847,0.41378227,0.5694627,0.43426654,0.6595935,0.45884764,0.70465887,0.52030045,0.2949735,0.5243973,0.29087663,0.7210463,0.36871687,0.75382113,0.36462,0.8849205,0.34413573,0.9750513,0.3113609,serve
0.23352067,0.53668785,0.27858606,0.4260728,0.27858606,0.44246024,0.4014917,0.5530753,0.40558854,0.5694627,0.45065394,0.6923683,0.45884764,0.73743373,0.52030045,0.29087663,0.5243973,0.29087663,0.72514313,0.3728137,0.76201487,0.36871687,0.8808236,0.3564263,0.9791481,0.32365146,serve
0.23761754,0.52030045,0.29087663,0.42197597,0.28268293,0.43836337,0.40558854,0.5243973,0.40558854,0.5571721,0.4547508,0.6063344,0.45065394,0.68827146,0.53259104,0.27448922,0.53259104,0.2867798,0.72514313,0.3728137,0.74972427,0.36462,0.8808236,0.34413573,0.96685755,0.31545776,serve
0.23352067,0.54897845,0.27858606,0.43426654,0.3031672,0.4793319,0.40558854,0.50391304,0.4178791,0.59404385,0.43016967,0.62681866,0.4711382,0.7415306,0.52030045,0.27858606,0.5243973,0.3031672,0.70875573,0.39329797,0.75382113,0.39329797,0.89311415,0.3564263,0.9709544,0.3400389,serve
0.22532697,0.5407847,0.26219866,0.44246024,0.27039236,0.45065394,0.39739484,0.5243973,0.4096854,0.5448816,0.45884764,0.6595935,0.48752564,0.73333687,0.49981618,0.26629552,0.5080099,0.29087663,0.70875573,0.39739484,0.7456274,0.38100743,0.87672675,0.3564263,0.9791481,0.32365146,serve
0.25400496,0.5448816,0.27448922,0.43836337,0.3113609,0.4629445,0.42197597,0.5121068,0.44655707,0.561269,0.4793319,0.6145281,0.5243973,0.71694946,0.53259104,0.3031672,0.5448816,0.3031672,0.70465887,0.37691057,0.74972427,0.39739484,0.9013079,0.3482326,0.96685755,0.3400389,serve
0.20893955,0.5243973,0.22942382,0.40558854,0.2867798,0.45884764,0.33184516,0.37691057,0.4629445,0.56536585,0.43426654,0.5243973,0.54897845,0.70875573,0.4793319,0.25400496,0.49981618,0.27858606,0.6964652,0.38100743,0.72924,0.39329797,0.89311415,0.3400389,0.9627607,0.33184516,serve
0.22123012,0.5448816,0.22532697,0.43426654,0.33184516,0.49981618,0.30726406,0.33594203,0.50391304,0.58175325,0.3564263,0.37691057,0.6022375,0.70875573,0.48752564,0.27039236,0.52030045,0.32365146,0.6841746,0.37691057,0.73743373,0.4014917,0.87672675,0.36871687,0.9586638,0.35232943,serve
0.22123012,0.5448816,0.21713327,0.43836337,0.34413573,0.5162036,0.2581018,0.3728137,0.5243973,0.561269,0.3482326,0.4793319,0.62681866,0.6800778,0.49162248,0.29907033,0.5284942,0.3400389,0.70465887,0.4260728,0.72514313,0.44246024,0.87672675,0.4014917,0.9586638,0.36462,serve
0.2048427,0.561269,0.19664899,0.43836337,0.30726406,0.53668785,0.18845528,0.29907033,0.5162036,0.5530753,0.2048427,0.38510427,0.63910925,0.6677872,0.48752564,0.2867798,0.5162036,0.38100743,0.7210463,0.39739484,0.757918,0.43426654,0.9013079,0.40558854,0.96685755,0.38100743,serve
0.2048427,0.58175325,0.22532697,0.4547508,0.34413573,0.5694627,0.23761754,0.3031672,0.5121068,0.5448816,0.34413573,0.4096854,0.63910925,0.63910925,0.52030045,0.31955463,0.53668785,0.40558854,0.71694946,0.39739484,0.73333687,0.46704134,0.9422764,0.4260728,0.9586638,0.4178791,serve
0.18845528,0.589947,0.19664899,0.45884764,0.34413573,0.6063344,0.24171439,0.34413573,0.48342878,0.5735596,0.22942382,0.4178791,0.6145281,0.65549666,0.48342878,0.3728137,0.5080099,0.46704134,0.70056206,0.42197597,0.72514313,0.4793319,0.88901734,0.45065394,0.9299859,0.43836337,serve
