nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.18026158,0.56536585,0.24171439,0.5448816,0.27448922,0.43836337,0.2867798,0.618625,0.4178791,0.5407847,0.32365146,0.70875573,0.49162248,0.6636903,0.49571934,0.4014917,0.49571934,0.3113609,0.6513998,0.4711382,0.73333687,0.35232943,0.8398551,0.46704134,0.92179215,0.2949735,serve
0.2048427,0.5530753,0.22942382,0.5407847,0.2581018,0.43836337,0.27448922,0.63910925,0.4178791,0.53668785,0.2867798,0.70465887,0.46704134,0.65549666,0.48752564,0.4014917,0.49571934,0.33184516,0.64320606,0.4711382,0.70875573,0.35232943,0.83166134,0.47523507,0.9299859,0.28268293,serve
0.20893955,0.589947,0.23352067,0.5407847,0.27448922,0.4629445,0.27039236,0.618625,0.43016967,0.5530753,0.28268293,0.7210463,0.47523507,0.6636903,0.49981618,0.4260728,0.50391304,0.32774833,0.6350124,0.49571934,0.72514313,0.36462,0.84395194,0.48342878,0.92179215,0.29907033,serve
0.17616472,0.5776564,0.22123012,0.56536585,0.25400496,0.45884764,0.23761754,0.6063344,0.4096854,0.5407847,0.24171439,0.72924,0.45884764,0.6513998,0.4793319,0.38920113,0.48342878,0.3113609,0.63910925,0.49162248,0.6964652,0.36462,0.83166134,0.4711382,0.9299859,0.29087663,serve
0.19255213,0.589947,0.22942382,0.5530753,0.2581018,0.45884764,0.22942382,0.6227218,0.4178791,0.5162036,0.24990809,0.72514313,0.48342878,0.6309155,0.48752564,0.38510427,0.48752564,0.31955463,0.64320606,0.5080099,0.7210463,0.36052316,0.82756454,0.48342878,0.9340827,0.2949735,serve
0.20074585,0.5858501,0.23352067,0.54897845,0.29087663,0.45884764,0.2130364,0.6350124,0.43426654,0.49571934,0.24990809,0.72924,0.5162036,0.6145281,0.4793319,0.4096854,0.49981618,0.32774833,0.6350124,0.49162248,0.71694946,0.36462,0.84395194,0.4629445,0.925889,0.28268293,serve
0.18435843,0.58175325,0.22123012,0.53668785,0.26629552,0.47523507,0.18845528,0.5776564,0.42197597,0.47523507,0.14748675,0.6145281,0.53668785,0.59814066,0.4711382,0.37691057,0.4793319,0.32774833,0.63910925,0.49162248,0.70875573,0.36871687,0.8357582,0.4629445,0.9176953,0.27448922,serve
0.19255213,0.6636903,0.2048427,0.5858501,0.2867798,0.5571721,0.1515836,0.62681866,0.44246024,0.5448816,0.16387416,0.6595935,0.53259104,0.6063344,0.45884764,0.4711382,0.48342878,0.41378227,0.65549666,0.561269,0.7128526,0.44655707,0.8357582,0.5162036,0.92179215,0.32365146,serve
0.20893955,0.6841746,0.20893955,0.6022375,0.2949735,0.56536585,0.22532697,0.56536585,0.46704134,0.5448816,0.15568045,0.6350124,0.6063344,0.62681866,0.4629445,0.48342878,0.49571934,0.43426654,0.618625,0.58175325,0.72924,0.4547508,0.83166134,0.52030045,0.9299859,0.34413573,serve
0.18026158,0.68827146,0.22123012,0.589947,0.3031672,0.561269,0.34413573,0.53259104,0.5080099,0.54897845,0.32774833,0.56536585,0.6636903,0.6145281,0.4711382,0.49162248,0.49162248,0.41378227,0.63910925,0.5776564,0.7210463,0.4711382,0.83166134,0.53259104,0.9176953,0.33184516,serve
0.15977731,0.6964652,0.16387416,0.561269,0.27858606,0.56536585,0.2581018,0.52030045,0.44246024,0.54897845,0.16387416,0.5571721,0.56536585,0.58175325,0.45065394,0.47523507,0.47523507,0.44246024,0.63910925,0.58175325,0.71694946,0.45884764,0.83166134,0.5243973,0.92179215,0.3400389,serve
0.16387416,0.64320606,0.15568045,0.5407847,0.28268293,0.6022375,0.13519618,0.4260728,0.45065394,0.5735596,0.20893955,0.49571934,0.5776564,0.59814066,0.43836337,0.42197597,0.48752564,0.49162248,0.64320606,0.589947,0.70465887,0.4629445,0.8234677,0.49571934,0.9013079,0.32365146,serve
