nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.22532697,0.30726406,0.2581018,0.43836337,0.2581018,0.43836337,0.4178791,0.4711382,0.41378227,0.4096854,0.4793319,0.3482326,0.46704134,0.34413573,0.49981618,0.59814066,0.49571934,0.61043125,0.6923683,0.36871687,0.6513998,0.5243973,0.9340827,0.39329797,0.7743054,0.6636903,backhand
0.19664899,0.30726406,0.22123012,0.45884764,0.23761754,0.4178791,0.38510427,0.49571934,0.4260728,0.39329797,0.45065394,0.3400389,0.45065394,0.34413573,0.50391304,0.6022375,0.49571934,0.618625,0.6595935,0.36871687,0.6513998,0.5571721,0.93817955,0.39739484,0.7661117,0.67188406,backhand
0.19664899,0.31955463,0.22123012,0.44655707,0.22942382,0.4547508,0.38100743,0.46704134,0.3728137,0.49162248,0.45884764,0.33184516,0.4096854,0.43016967,0.50391304,0.59404385,0.49162248,0.6309155,0.6923683,0.3728137,0.6513998,0.5448816,0.9422764,0.40558854,0.7661117,0.68827146,backhand
0.20893955,0.31545776,0.22942382,0.4260728,0.21713327,0.45065394,0.4096854,0.38100743,0.36052316,0.4711382,0.44655707,0.32774833,0.43426654,0.36462,0.50391304,0.6022375,0.49571934,0.6350124,0.68827146,0.3728137,0.6473029,0.5448816,0.9299859,0.41378227,0.7661117,0.6923683,backhand
0.19255213,0.3113609,0.20893955,0.44246024,0.2048427,0.44655707,0.37691057,0.4014917,0.36462,0.4096854,0.46704134,0.24171439,0.44655707,0.29907033,0.49981618,0.61043125,0.48752564,0.6309155,0.6841746,0.35232943,0.64320606,0.5571721,0.9422764,0.42197597,0.7661117,0.70875573,backhand
0.18435843,0.32365146,0.22942382,0.45065394,0.22532697,0.47523507,0.39329797,0.38920113,0.35232943,0.43836337,0.45884764,0.27039236,0.43836337,0.3564263,0.49571934,0.6227218,0.48752564,0.6636903,0.6841746,0.38100743,0.6473029,0.5858501,0.93817955,0.43426654,0.7661117,0.73743373,backhand
0.20074585,0.31955463,0.21713327,0.45884764,0.21713327,0.4547508,0.38920113,0.4014917,0.36462,0.43016967,0.4711382,0.26219866,0.44246024,0.34413573,0.49981618,0.6309155,0.49162248,0.6473029,0.6759809,0.36871687,0.6677872,0.6022375,0.9422764,0.43836337,0.7661117,0.72924,backhand
0.21713327,0.32365146,0.2130364,0.4629445,0.22532697,0.46704134,0.39329797,0.3728137,0.38920113,0.39739484,0.44655707,0.22532697,0.45884764,0.28268293,0.49162248,0.6227218,0.48342878,0.6677872,0.68827146,0.36462,0.6595935,0.6022375,0.9340827,0.45065394,0.7743054,0.7415306,backhand
0.18845528,0.36052316,0.2130364,0.4793319,0.21713327,0.49571934,0.38510427,0.42197597,0.38920113,0.4547508,0.4547508,0.36462,0.5162036,0.3400389,0.4793319,0.63910925,0.47523507,0.68827146,0.68827146,0.39739484,0.6350124,0.618625,0.9463733,0.46704134,0.7661117,0.74972427,backhand
0.22123012,0.32774833,0.21713327,0.43426654,0.22532697,0.4547508,0.39329797,0.3564263,0.3728137,0.43016967,0.45065394,0.24990809,0.5080099,0.31955463,0.49162248,0.6063344,0.49162248,0.6595935,0.6964652,0.3482326,0.63910925,0.58175325,0.95047015,0.43016967,0.7743054,0.7128526,backhand
0.18026158,0.35232943,0.22532697,0.4629445,0.22123012,0.48342878,0.4014917,0.3564263,0.38920113,0.4547508,0.44655707,0.30726406,0.49571934,0.37691057,0.49162248,0.6145281,0.48342878,0.6759809,0.6841746,0.38510427,0.6350124,0.6063344,0.9340827,0.44246024,0.7661117,0.7210463,backhand
0.16797101,0.34413573,0.2048427,0.44655707,0.22532697,0.4711382,0.33184516,0.4178791,0.36871687,0.4547508,0.4178791,0.29087663,0.5407847,0.36462,0.48752564,0.59814066,0.49571934,0.6636903,0.6841746,0.36871687,0.6473029,0.59814066,0.9422764,0.43836337,0.77840227,0.7210463,backhand
0.2130364,0.36052316,0.23761754,0.44655707,0.2581018,0.49162248,0.34413573,0.4178791,0.44655707,0.48752564,0.42197597,0.29087663,0.53668785,0.4260728,0.50391304,0.5858501,0.5080099,0.6677872,0.70056206,0.36462,0.65549666,0.59404385,0.93817955,0.43836337,0.79888654,0.70465887,backhand
0.16797101,0.39329797,0.22532697,0.45065394,0.22942382,0.5243973,0.3400389,0.41378227,0.39329797,0.49571934,0.39739484,0.31545776,0.4547508,0.4629445,0.48752564,0.59814066,0.49162248,0.6800778,0.6841746,0.3728137,0.6309155,0.63910925,0.9422764,0.43426654,0.78659594,0.7210463,backhand
0.17616472,0.41378227,0.22123012,0.43836337,0.23761754,0.53668785,0.3400389,0.4014917,0.3482326,0.5080099,0.4014917,0.29907033,0.4260728,0.46704134,0.5080099,0.5776564,0.49162248,0.6636903,0.68827146,0.36871687,0.6350124,0.6145281,0.9422764,0.42197597,0.8029834,0.70465887,backhand
